RSG, Industrials, Feature Numbers: 0.31136084 -0.5476459 -0.41627494 -0.36668718 0.6213667 -1.1225544 -0.2767606 -1.3691853 0.0755544 -0.6883561 -0.29594857 0.4442929 -0.5211772 -0.6540276 0.5538001 
WYNN, Consumer Discretionary, Feature Numbers: 0.58465594 0.52300805 0.83098567 0.6449951 -0.32126662 0.48861048 0.7321329 1.22386 0.04191097 0.0043242173 -0.12641703 -1.1642464 0.18211186 1.9032872 -0.21329962 
AAL, Industrials, Feature Numbers: 0.20973872 0.43171847 0.465213 0.9321342 -0.4928417 1.0220138 0.5852802 1.7163295 0.67815405 -0.48163626 0.44190794 -1.7950193 -0.29828313 2.2844248 -0.6961665 
ANSS, Information Technology, Feature Numbers: 0.19520721 -0.43447918 -0.15812771 0.21673162 0.24018666 -0.61822635 0.17284328 -0.2782087 0.3277643 -0.7252162 -0.041620385 -0.09751 -0.76607865 -0.09143023 0.4134308 
AAP, Consumer Discretionary, Feature Numbers: 0.5059897 0.0011876182 0.27277258 -0.061712567 -0.40376255 0.021330126 0.03631414 -0.25045878 -0.3914804 -0.25579253 -0.3253593 -0.41953567 -0.36422572 0.8173285 0.023540985 
WBA, Consumer Staples, Feature Numbers: 0.31662938 -0.26736063 -0.056481108 0.051035166 -0.03914211 -0.38898227 0.055828884 -0.22063304 -0.13733734 -0.5750721 0.08926487 -0.44883162 -0.55104536 0.26606333 0.35622737 
BHGE, Energy, Feature Numbers: 0.6101463 0.42134646 0.7489205 0.39607024 -0.32957092 0.09981888 0.3894694 0.46287313 -0.041700814 0.13410267 -0.3806711 -0.7285228 0.18418662 1.5372106 -0.19185787 
TGT, Consumer Discretionary, Feature Numbers: 0.5182688 -0.36884797 0.2557972 0.042476773 -0.15270846 0.036626816 0.029249115 -0.37071744 -0.4280808 -0.5129411 -0.23475552 -0.2765849 -0.6038705 0.44543394 0.13827321 
HBAN, Financials, Feature Numbers: 0.24094819 -0.2133711 -0.32075885 1.5140164 0.2759601 -1.018077 0.18299975 0.27795324 2.1980379 0.89191 -1.09295 -0.22400746 -0.23112705 0.46246633 -0.83398724 
BIIB, Health Care, Feature Numbers: 0.3407749 0.12020158 0.37799054 0.99803174 -0.12760627 0.61529076 0.7640296 1.3258765 0.0071751163 -0.72632474 0.6001525 -1.5943849 -0.07617505 1.537697 -0.08536676 
TSS, Information Technology, Feature Numbers: 0.22601284 -0.54798007 -0.48491845 -0.15567808 0.45311958 -0.74167585 -0.055487476 -0.36376128 0.36041036 -0.7237653 -0.11555598 -0.09707488 -0.84808594 -0.19551182 0.20396972 
ATVI, Information Technology, Feature Numbers: 0.41194624 -0.08783992 -0.10497609 0.2415763 -0.10537425 0.0048159035 0.47708866 0.4832533 0.17631143 -0.6142026 0.2245668 -0.74498874 -0.31383482 0.84503317 -0.09273576 
AKAM, Information Technology, Feature Numbers: 0.20652635 -0.11540716 0.07858908 0.60882926 -0.18698591 0.18967675 0.46969062 0.6068085 0.39109915 -0.38090256 -0.013519152 -0.96978277 -0.15277523 1.1812094 -0.20218252 
INTC, Information Technology, Feature Numbers: 0.15249018 -0.47137317 -0.29792365 0.17568818 0.3047698 -0.53157645 0.24709037 -0.31696907 0.39527306 -0.6211965 -0.086144544 -0.26191205 -0.38103724 0.18647891 0.26829597 
HOLX, Health Care, Feature Numbers: 0.4279793 -0.3364373 -0.005922458 0.19049183 -0.12386373 -0.17903563 0.23828676 0.22014557 0.25482038 -0.5812293 0.2817864 -0.7032523 -0.51163167 0.3175463 0.12585737 
M, Consumer Discretionary, Feature Numbers: 0.6206119 0.16995685 0.7017544 0.23160921 -0.455 0.52116597 0.38643327 0.11036064 -0.53415453 -0.0078876745 -0.49826807 -0.729491 -0.11884003 1.4726837 -0.3367606 
MLM, Materials, Feature Numbers: 0.4889722 0.38473037 0.3125199 0.703244 -0.31794137 0.13062865 0.25542727 0.39751217 0.5719503 -0.17448674 -0.06672787 -0.67119515 0.45591325 1.3270265 -0.10683399 
INTU, Information Technology, Feature Numbers: 0.31339458 -0.39196098 -0.719608 0.033443205 0.19027343 -0.6970772 0.01678681 -0.70796853 0.47588167 -0.6952815 -0.13340633 -0.059936497 -0.4621061 -0.28521636 0.23455557 
ALXN, Health Care, Feature Numbers: 0.49260455 0.2397961 0.8564158 0.6192905 -0.63097054 0.81014955 0.9274487 1.807562 0.046403233 -0.3780687 0.5407319 -1.6176928 -0.1010842 2.1787157 -0.440914 
SLG, Real Estate, Feature Numbers: 1.3186053 0.060076594 0.53250957 -1.0541717 -0.6158868 -0.74370676 -0.31267887 -0.256457 -0.80098206 -0.33228815 0.45106384 0.10052126 -0.8671812 -0.23716643 0.41427612 
DHR, Health Care, Feature Numbers: 0.075017236 -0.723541 -0.55310124 0.16999996 0.5194179 -1.0134481 0.081645764 -0.8873981 0.60703516 -0.6837459 -0.4661562 0.21765378 -0.6557676 -0.6056132 0.34603643 
SLB, Energy, Feature Numbers: 0.61292315 0.3534343 0.68457794 0.28617162 0.061912257 -0.6198273 0.16308242 -0.33654988 0.12178839 0.5493434 -0.804702 -0.0110626 0.63491666 1.0656607 0.032072566 
AJG, Financials, Feature Numbers: 0.46561727 -0.8062361 -0.6866722 -0.06455548 0.5069471 -1.4888804 -0.3626635 -1.204676 0.5337441 -0.3632878 -0.6145539 0.5944723 -0.7218366 -1.098527 0.4870445 
MCO, Financials, Feature Numbers: 0.43501127 -0.41016203 -0.3823649 0.3888541 0.33216533 -0.8590078 -0.010238545 -0.399629 0.60705274 -0.18094337 -0.19852881 -0.019938596 -0.55809546 -0.144291 0.20813121 
MCK, Health Care, Feature Numbers: 0.42733258 -0.1853533 -0.19253048 0.05782129 -0.03345042 -0.11189363 0.20399761 -0.078133516 0.10026966 -0.72147554 0.17768985 -0.6174276 -0.40432012 0.2989459 0.15339267 
MCD, Consumer Discretionary, Feature Numbers: 0.60432434 -0.59844893 -0.42092577 -0.62239003 0.06986561 -0.916103 -0.4825203 -1.4820217 -0.26097012 -0.7085997 -0.17739213 0.23695406 -0.5374249 -0.8040619 0.53940517 
NRG, Utilities, Feature Numbers: 0.92028403 0.9761361 1.6915692 -0.17759366 -1.0310506 0.80031747 0.3559318 0.4632546 -0.79268944 -0.028342059 -0.22075431 -1.018232 1.1247413 2.3947394 -0.2916905 
PBCT, Financials, Feature Numbers: 0.38514766 -0.25455916 -0.7284945 0.50924337 0.15247414 -1.2342448 -0.09050579 -0.7004823 1.5073508 0.25494984 -0.8941208 0.22860266 0.04307681 -0.21692668 -0.2891491 
AXP, Financials, Feature Numbers: 0.39642194 -0.42639312 -0.3401562 0.112154745 0.35623273 -1.2088572 -0.08937159 -0.70585275 0.9095384 -0.073310375 -0.52522415 0.2784691 -0.40497681 -0.45855898 0.2719835 
NFLX, Information Technology, Feature Numbers: 0.24485643 0.3837174 0.5373889 0.8959595 -0.35048565 0.66048676 0.7579424 1.1929613 0.3713113 -0.25483736 0.04451187 -1.4037821 -0.16163933 1.8067716 -0.23718634 
EXC, Utilities, Feature Numbers: 0.96440274 0.69663495 0.57887274 -1.448666 -0.7610813 0.075389974 -0.4514121 -1.2547568 -0.96065015 -1.554886 0.782084 -0.4005268 0.89089626 0.30477503 0.22689398 
WM, Industrials, Feature Numbers: 0.50642294 -0.7185777 -0.52037936 -0.6883987 0.2592107 -1.14871 -0.39317775 -1.5074294 0.054536663 -0.84564465 -0.33349133 0.40200937 -0.33282632 -1.070645 0.62636703 
SRCL, Industrials, Feature Numbers: 0.6807378 -0.3806407 0.04564462 -0.46758065 0.06703686 -0.7232124 -0.0902905 -0.71969134 -0.39063615 -0.61295724 -0.15738186 0.16768968 -0.641662 -0.39616182 0.65490586 
WU, Information Technology, Feature Numbers: 0.1170576 -0.34550518 -0.45075455 0.3131114 0.0761294 -0.3223846 0.03816412 -0.17386805 0.46779558 -0.630133 -0.28014207 -0.43211085 -0.2984864 0.4268665 -0.12844992 
EXR, Real Estate, Feature Numbers: 1.5005152 0.15674265 0.88211364 -1.2974112 -0.7467826 -0.47096792 -0.2717074 -0.2996571 -1.2291701 -0.54542816 0.86272115 -0.22159572 -0.577628 -0.18262441 0.5055619 
WY, Real Estate, Feature Numbers: 0.73162574 0.09064569 0.43176466 -0.29681563 -0.21013969 -0.39064875 -0.06355959 -0.2614065 -0.22808437 -0.38875172 0.01362228 -0.2416871 -0.18466932 0.28891212 0.33738616 
SRE, Utilities, Feature Numbers: 0.84821445 0.4644765 -0.114933714 -1.6108361 -0.2922292 -0.5072178 -0.731435 -2.0974197 -0.7314839 -1.587201 0.20031404 0.061995808 1.0258898 -0.45626754 0.35337287 
VNO, Real Estate, Feature Numbers: 1.6019474 -0.04646001 0.6658851 -1.3625203 -0.68212825 -0.7802252 -0.4047765 -0.4900069 -0.9521687 -0.44373813 0.52175456 0.10441134 -0.6857842 -0.73335785 0.63179773 
CDNS, Information Technology, Feature Numbers: 0.20492043 -0.3460268 -0.49720934 0.56962186 0.11783055 -0.18315186 0.25029385 0.15392233 0.53895193 -0.74488586 0.031471558 -0.532695 -0.67884004 0.28232375 0.14070366 
UNM, Financials, Feature Numbers: 0.31068212 -0.3840248 -0.5658881 0.8203767 0.23052146 -1.1771406 0.020852687 -0.12613748 1.5363753 0.42731762 -0.9174869 -0.091353 -0.28312695 -0.094039515 -0.38358533 
AWK, Utilities, Feature Numbers: 1.1605915 0.45890567 0.18829852 -1.9303486 -0.64680845 -0.5478529 -0.67506313 -2.0371997 -0.9972604 -1.3354318 0.1786116 0.08806713 0.96517164 -0.6108583 0.48479965 
HST, Real Estate, Feature Numbers: 0.8367862 -0.04388975 0.543859 -0.12536782 -0.36487004 -0.4211587 -0.057749357 -0.09416187 -0.13823234 0.05073638 -0.2820414 -0.11173165 -0.32154953 0.44049382 0.19343646 
HSY, Consumer Staples, Feature Numbers: 0.68530047 -0.3877504 -0.088608235 -0.8329148 -0.12345916 -0.65841293 -0.2417006 -1.2358351 -0.41446686 -0.9078542 -0.12810412 0.1683664 -0.3228561 -0.631631 0.558671 
FBHS, Industrials, Feature Numbers: 0.24651693 -0.060710132 0.18207116 0.69864017 -0.084288925 -0.15744424 0.47428977 0.6607594 0.40971497 -0.18509695 -0.17751436 -0.5981643 -0.6170209 0.9395675 -0.17177507 
WEC, Utilities, Feature Numbers: 1.0015968 0.80474186 -0.15108901 -2.2619066 -0.63043505 -0.28114304 -1.1235808 -2.603216 -1.1024042 -2.4647253 0.5171355 -0.044603173 1.4658412 -0.6613541 0.4127001 
OMC, Consumer Discretionary, Feature Numbers: 0.26933423 -0.57583183 -0.4646794 -0.10455503 0.35639802 -0.8784708 -0.02277849 -0.7557222 0.24892691 -0.7442655 -0.25585636 0.075471066 -0.4937086 -0.44038323 0.39246655 
GPN, Information Technology, Feature Numbers: 0.3152307 -0.26066896 -0.11193988 0.011464777 -0.029382858 -0.3841953 0.17383482 -0.02324267 0.41668457 -0.6579822 0.1768149 -0.4829745 -0.5769425 0.17883217 0.05021433 
HAL, Energy, Feature Numbers: 0.72688377 0.8489139 1.2537359 0.49688235 -0.18180746 -0.21439767 0.49083906 0.13744165 -0.11763555 1.0939277 -1.2784898 -0.47374934 0.9894971 1.9345713 -0.17304026 
FITB, Financials, Feature Numbers: 0.32817966 -0.23980822 -0.42169318 1.526769 0.05403252 -0.8344701 0.08520103 0.40248933 2.0150638 0.85400265 -1.1345711 -0.32316312 -0.26154298 0.4806252 -0.777156 
EQR, Real Estate, Feature Numbers: 1.560204 0.012131641 0.6040821 -1.4182389 -0.77204317 -1.0699977 -0.49236807 -0.8502441 -1.1188691 -0.4607837 0.6789363 0.3392787 -0.7304723 -0.83251965 0.5180396 
EQT, Energy, Feature Numbers: 0.472073 0.82675505 1.2600328 0.3032268 -0.2543071 0.25667146 0.580108 0.38887486 -0.27591857 0.32366553 -0.6182521 -0.9205362 1.0811491 2.2683737 -0.21651961 
GPC, Consumer Discretionary, Feature Numbers: 0.5003657 -0.4275558 -0.20211911 0.12989004 0.29019064 -0.8138158 -0.028211037 -0.6712201 0.39507604 -0.17264338 -0.60306674 0.19570558 -0.48228633 -0.2392152 0.19483279 
XLNX, Information Technology, Feature Numbers: 0.17019379 -0.1976536 -0.13406299 0.199354 0.31271794 -0.43501922 0.14450389 -0.24436003 0.55518585 -0.56843853 -0.14556046 -0.42876878 -0.25916308 0.29522216 0.09843326 
HAS, Consumer Discretionary, Feature Numbers: 0.40246958 -0.21226355 0.14293963 -0.021469176 -0.15665814 -0.20321706 0.20954435 -0.36601183 -0.09061152 -0.4577904 -0.23056266 -0.34358728 -0.34882396 0.33787096 0.18492456 
CTXS, Information Technology, Feature Numbers: 0.15624215 -0.11549391 -0.1729087 0.7083033 0.07300062 -0.16301924 0.46994075 0.5641857 0.5486866 -0.45144984 0.25103 -0.9096745 -0.49141222 0.7957276 -0.16292161 
GPS, Consumer Discretionary, Feature Numbers: 0.6136224 0.06758992 0.7751506 0.49245057 -0.31338754 0.50865 0.41301048 0.38649604 -0.5265894 0.06329258 -0.28176224 -0.77489513 -0.20829535 1.5964345 0.055945393 
YUM, Consumer Discretionary, Feature Numbers: 0.411036 -0.55708736 -0.34893355 -0.07511553 0.30780756 -0.5808534 -0.11801157 -0.49827868 0.19172522 -0.9302418 0.12866625 -0.12433089 -0.60369366 -0.32941908 0.38705266 
SYF, Financials, Feature Numbers: 0.3294944 -0.073717535 -0.16136335 0.9254539 -0.07989194 -0.24273187 0.16895777 0.25398195 0.897138 0.06342573 -0.4392817 -0.5699352 -0.33206975 0.7232687 -0.42116144 
PHM, Consumer Discretionary, Feature Numbers: 0.6340768 0.47414693 0.79272795 0.34574595 -0.5019192 0.09307277 0.24681373 0.73477644 -0.25975293 -0.03795099 0.24444169 -0.9137953 -0.52292496 1.3213494 -0.28748134 
SYK, Health Care, Feature Numbers: 0.34911925 -0.49238566 -0.5732264 -0.24663672 0.16731565 -0.8211287 -0.28398994 -0.8489825 -0.1621103 -1.0129385 0.13157344 -0.08073567 -0.6337076 -0.56005293 0.51801145 
XEC, Energy, Feature Numbers: 0.7541842 1.4006087 2.015586 0.63995516 -0.4301418 0.08076319 0.69583017 0.61279684 -0.43771833 1.1111976 -0.8888628 -1.0738465 1.6344082 2.863222 -0.3903411 
KIM, Real Estate, Feature Numbers: 1.6074729 0.30642998 1.2381543 -1.426066 -0.85688275 -0.66920406 -0.34509906 -0.6199554 -1.3930595 -0.14982827 0.3065351 0.04441721 -0.33700055 -0.16695684 0.40220362 
SYY, Consumer Staples, Feature Numbers: 0.55120957 -0.7078104 -0.45037925 -0.6816855 0.029899096 -0.739939 -0.36408627 -1.2200282 -0.24533035 -1.0149475 -0.093888 0.11731 -0.40138334 -0.707025 0.3443774 
AEP, Utilities, Feature Numbers: 1.0146894 0.72688174 -0.37803137 -2.1506894 -0.56816894 -0.20201267 -0.98560387 -2.5695784 -0.85739136 -2.2699974 0.49292943 0.019599887 1.5431893 -0.49463546 0.40399802 
AES, Utilities, Feature Numbers: 0.6724351 0.8471838 0.58857256 -0.4567229 -0.56402314 0.18501168 -0.055046365 -0.42944106 -0.26014385 -0.5561183 -0.19478188 -0.6866468 1.1090491 1.1869396 -0.100697875 
AET, Health Care, Feature Numbers: 0.43741453 -0.2560221 0.066007115 0.4701563 -0.002328993 -0.23065819 0.14537883 0.13806018 -2.6073616e-05 -0.33286777 -0.0107911015 -0.6957553 -0.3864263 0.44987777 0.12745064 
EMN, Materials, Feature Numbers: 0.33861485 -0.0684383 0.15816782 0.65255976 0.31270233 -0.4533535 0.23490798 0.16144875 0.7408362 0.18730102 -0.6005006 -0.2546796 -0.039956607 0.82455486 -0.0673185 
HCP, Real Estate, Feature Numbers: 1.4273297 0.23922348 1.0752169 -1.4939654 -0.87035364 -0.2200703 -0.06640385 -0.44043222 -1.2952931 -0.5382599 0.7287951 -0.39170572 -0.64746016 -0.13701047 0.4520274 
ESRX, Health Care, Feature Numbers: 0.40008205 -0.2862756 -0.060198747 0.1281278 0.011501756 -0.3676572 0.2397249 -0.03218749 0.056667157 -0.6534135 -0.06255815 -0.33647844 -0.66115487 0.11636956 0.15601341 
AMAT, Information Technology, Feature Numbers: 0.065351196 -0.3659933 -0.038572446 0.871259 0.09312114 -0.15799534 0.55456537 0.41730803 0.7102665 -0.11409061 -0.3599758 -0.4631598 -0.21859339 1.1263137 -0.18586925 
SWKS, Information Technology, Feature Numbers: 0.32116482 0.29273134 0.54462516 0.8716357 -0.28671762 0.43366703 0.5539689 1.1228619 0.35310405 -0.100696996 0.08381725 -1.1291957 -0.11894795 1.8957407 -0.359316 
KLAC, Information Technology, Feature Numbers: 0.2614012 -0.32053354 -0.2691691 0.08077689 0.27476788 -0.22751322 0.15066281 -0.061658595 0.41901255 -0.79481757 0.09228948 -0.6366862 -0.08673167 0.3549393 0.12842615 
EMR, Industrials, Feature Numbers: 0.40868533 -0.18111007 -0.13389395 0.26670426 0.28153557 -0.7428046 -0.15213597 -0.735886 0.52594334 -0.11696342 -0.79855967 0.40123227 -0.092528686 0.24288753 0.10885417 
FDX, Industrials, Feature Numbers: 0.47468647 -0.31682652 -0.18138863 0.19904862 0.17666376 -0.8217146 -0.07436461 -0.7413825 0.38571048 -0.28447214 -0.34900507 0.15005687 -0.20274444 -0.14761575 0.19801366 
QRVO, Information Technology, Feature Numbers: 0.3064304 0.50409377 0.696534 0.90846276 -0.3493701 0.7761579 0.73661065 1.4514549 0.24244353 -0.24749014 0.1555038 -1.6675977 -0.05435609 2.14233 -0.41886914 
CRM, Information Technology, Feature Numbers: 0.17044884 -0.18353653 0.08051523 0.3873282 -0.03175207 0.11238291 0.45893824 0.67033577 0.41920093 -0.59717184 0.13237818 -0.79629356 -0.49536687 0.97130275 0.115440965 
NWSA, Consumer Discretionary, Feature Numbers: 0.3974598 0.07137049 0.37782857 0.721047 -0.22420388 -0.0793195 0.30661815 0.5544975 0.49873564 0.24739099 -0.6322116 -0.5868175 -0.35265702 1.0550902 0.016144782 
PX, Materials, Feature Numbers: 0.36445245 -0.40935338 -0.30075866 -0.111079514 0.24943562 -1.0702016 -0.22713624 -1.0359174 0.1564409 -0.25487843 -0.6254489 0.35608742 -0.11899451 -0.21411495 0.48091576 
PG, Consumer Staples, Feature Numbers: 0.6788763 -0.79585 -0.68020225 -1.080974 0.36201206 -1.3601255 -0.37497064 -1.504892 -0.0060081338 -0.9522796 -0.09291956 0.54885626 -0.41861042 -1.2506343 0.6536445 
PH, Industrials, Feature Numbers: 0.0943384 -0.51835376 -0.3520272 0.5667664 0.56897014 -1.0465586 0.019579042 -0.5767799 1.0140096 -0.07152417 -0.7199119 0.1411289 -0.07628096 0.026010936 0.06067663 
PM, Consumer Staples, Feature Numbers: 0.6790536 -0.48658076 -0.24171743 -0.756157 -0.1604806 -0.7832125 -0.30237657 -1.1805407 -0.49495637 -1.0619982 0.00886545 0.09587631 -0.3443957 -0.7965007 0.4357703 
EFX, Industrials, Feature Numbers: 0.36093086 -0.6971876 -0.42015213 -0.19252814 0.26115757 -0.8375023 0.011450976 -0.6065405 0.34214985 -0.7101203 -0.052547675 0.12048731 -0.67661506 -0.43626237 0.46241167 
C, Financials, Feature Numbers: 0.13640118 -0.4787794 -0.68152386 1.0407917 0.41889206 -0.9532712 -0.039626453 -0.18374914 1.876804 0.4249976 -1.0615349 0.0026763587 -0.16601783 0.26936138 -0.3769799 
MHK, Consumer Discretionary, Feature Numbers: 0.37629157 -0.39763808 0.046667267 0.44377354 0.028731827 -0.3662378 0.122580454 0.28389835 0.31657842 -0.39002767 -0.047117364 -0.1921808 -0.83083934 0.42546347 0.08037973 
FOX, Consumer Discretionary, Feature Numbers: 0.2553438 0.2484025 0.28881788 0.5437743 -0.15797623 -0.24501465 0.029832361 -0.24661474 0.1519494 -0.18946807 -0.2404011 -0.57170093 -0.24885666 0.67771435 -0.06750334 
COTY, Consumer Staples, Feature Numbers: 0.58384305 0.4331652 0.684028 0.05238097 -0.502233 0.34607136 0.43220466 0.4967369 -0.52537334 -0.31671998 0.13400309 -0.93686205 -0.17133869 1.3885694 0.0025007518 
QCOM, Information Technology, Feature Numbers: 0.23249236 -0.48075014 -0.3424916 0.2771022 0.17029609 -0.46947205 0.16687629 -0.32090527 0.53933245 -0.4471452 -0.3404692 -0.27075815 -0.34981847 0.11650619 0.1891541 
APTV, Consumer Discretionary, Feature Numbers: 0.48405457 -0.022661077 0.1495958 0.2277519 -0.0044464357 -0.3936448 0.14453034 -0.08617879 0.25134563 -0.23288867 -0.23987526 -0.36347243 -0.17434077 0.528203 0.069782235 
ULTA, Consumer Discretionary, Feature Numbers: 0.40491778 -0.12820552 0.30239207 0.27646863 -0.4574655 0.59108853 0.30046564 0.48455372 -0.25444105 -0.53548795 0.0929766 -1.0481775 -0.43007514 1.1862271 0.0457 
MOS, Materials, Feature Numbers: 0.5631124 0.5755637 1.2249914 0.5319098 -0.47511333 0.26947957 0.5268064 0.48138827 0.01070106 0.58309555 -0.690419 -0.81557256 0.5109145 2.033712 -0.38707122 
PSA, Real Estate, Feature Numbers: 1.3545678 -0.2428646 0.35369945 -1.3823522 -0.6657503 -0.61624664 -0.34032482 -0.60552967 -1.0387126 -0.80907416 0.43695036 -0.12004704 -0.39514363 -0.55203587 0.39889643 
PSX, Energy, Feature Numbers: 0.5825493 0.4147587 0.36373353 0.21974868 -0.060732003 -0.5072324 0.23832396 0.20791735 0.38644817 0.36655557 -0.48852113 -0.3777136 0.13326478 0.9326999 0.074918546 
MON, Materials, Feature Numbers: 0.42301875 -0.2898114 -0.107996404 -0.035378885 0.35420293 -0.7046999 0.10245698 -0.6664093 0.22595954 -0.4032989 -0.28303865 0.08942777 -0.29742327 -0.049474206 0.2604394 
MCHP, Information Technology, Feature Numbers: 0.0227322 -0.32866424 -0.13188358 0.53922224 0.35366327 -0.2078532 0.4224995 0.07166833 0.66911155 -0.39008725 -0.27721903 -0.4411729 -0.2764762 0.79918617 -0.054729175 
XRX, Information Technology, Feature Numbers: 0.42367923 -0.00928751 0.21048346 0.8513213 0.29598644 -0.12937245 0.34444267 0.39275846 0.52589256 0.13523678 -0.47718912 -0.41006032 -0.25125268 1.03914 -0.15046537 
ETR, Utilities, Feature Numbers: 0.9675314 0.7430179 0.06894937 -1.8247448 -0.5453742 -0.21033755 -0.67550385 -2.2510424 -0.9183715 -1.7510076 0.1953831 -0.043122485 1.4354427 -0.30777195 0.3475527 
COP, Energy, Feature Numbers: 0.860854 0.82625306 1.2807325 0.27732685 -0.14584987 -0.34140477 0.3257616 -0.35039657 -0.30900565 0.76007247 -1.0902004 -0.19929096 1.3363924 1.6010026 -0.065739796 
DVN, Energy, Feature Numbers: 0.9414293 1.31443 1.8662043 0.5634249 -0.481106 0.058146644 0.583062 0.45865953 -0.41548014 1.1819113 -1.2097858 -0.71230775 1.3528305 2.6691425 -0.26092124 
KMB, Consumer Staples, Feature Numbers: 0.516656 -0.8503299 -0.16870727 -0.8988908 0.22718017 -0.9111377 -0.3630948 -1.4943419 -0.7057267 -1.2329178 0.066522434 0.3781404 -0.8119892 -0.976929 0.59608835 
DVA, Health Care, Feature Numbers: 0.5884085 -0.3543751 -0.053936534 -0.19217108 -0.13344187 -0.66251916 -0.15511908 -0.51776206 -0.18922517 -0.6072581 -0.08308654 0.06751677 -0.8270421 -0.3131336 0.43517375 
KMI, Energy, Feature Numbers: 0.74820286 0.6564254 1.0669161 -0.052432936 -0.16534309 0.11074355 0.3163344 -0.32692567 -0.29729885 0.18340604 -0.55667007 -0.49449155 0.7360347 1.3674691 -0.09761144 
GWW, Industrials, Feature Numbers: 0.3489904 -0.021869047 -0.06618293 0.39940646 0.16737941 -0.3797951 0.01835518 -0.47023103 0.5013576 -0.14084765 -0.5609499 -0.19111423 0.005025976 0.42949304 0.19387975 
FISV, Information Technology, Feature Numbers: 0.23922974 -0.7995935 -0.8308313 -0.2822477 0.5108126 -1.0871345 -0.25700638 -0.9308734 0.44408646 -0.82886046 -0.22782828 0.14955845 -0.7479853 -0.8014864 0.41058457 
COG, Energy, Feature Numbers: 0.9109032 1.3678973 1.7180761 0.28934348 -0.5802749 0.50964487 0.5648633 0.70792735 -0.47718057 0.531289 -0.5191931 -1.0449475 1.350563 2.716606 -0.2231387 
COF, Financials, Feature Numbers: 0.27817738 -0.3487043 -0.69182163 0.9675297 0.24068522 -0.9732448 0.043566614 -0.08545166 1.671823 0.35203466 -0.7244407 -0.019342002 -0.39750183 0.1499807 -0.3485145 
TMK, Financials, Feature Numbers: 0.39490566 -0.9953073 -0.79993325 0.26127082 0.7047956 -1.5588595 -0.255032 -0.98998857 1.1792932 -0.2531308 -0.58124423 0.71129316 -0.9061146 -1.1060312 0.3403496 
ETN, Industrials, Feature Numbers: 0.24757428 -0.46931487 -0.06494455 0.6096532 0.43193933 -1.0774933 0.033824604 -0.34079954 0.7189493 0.20889853 -0.5790821 0.15083817 -0.55249965 0.058000747 0.31203148 
COL, Industrials, Feature Numbers: 0.48245198 -0.49684694 -0.28880617 -0.18130666 0.055398848 -1.051262 -0.24441123 -0.80971646 0.17726651 -0.37656626 -0.34721893 0.18588847 -0.5356076 -0.5223715 0.38748923 
COO, Health Care, Feature Numbers: 0.4600662 -0.15678607 -0.067331545 -0.12719771 -0.08404835 -0.07463188 0.07340832 -0.10535051 -0.026758349 -0.9859377 0.29143128 -0.58493364 -0.22125028 0.320304 0.07891069 
KMX, Consumer Discretionary, Feature Numbers: 0.41031653 -0.00941606 0.36239445 0.7770908 -0.051354915 -0.19589417 0.36445746 0.28031138 0.6703864 0.26226786 -0.4815853 -0.37370557 -0.11446681 1.0588886 -0.23895362 
DLTR, Consumer Discretionary, Feature Numbers: 0.6124859 -0.27688545 0.34230572 0.013624664 -0.30116415 0.019133661 0.2483867 -0.016233506 -0.3083765 -0.42993793 -0.11056149 -0.2764418 -0.4977837 0.68977135 0.019792404 
ZBH, Health Care, Feature Numbers: 0.369381 -0.55084175 -0.3827911 0.0023165187 0.19800608 -0.6635828 -0.02640705 -0.37491235 0.45327199 -0.67855024 -0.1669668 -0.2093501 -0.40654522 -0.2316258 0.06409413 
DG, Consumer Discretionary, Feature Numbers: 0.5761782 0.15544383 0.13065018 -0.042467594 -0.21581429 -0.20128235 0.111864366 -0.212626 -0.22693014 -0.32752395 -0.35712275 -0.36698627 -0.20935857 0.49338633 0.20185736 
ANDV, Energy, Feature Numbers: 0.67586315 0.74413747 0.9241276 0.59854805 -0.64306414 0.72259396 0.51033604 1.4410337 0.061871022 0.12418391 0.068612635 -1.4092536 0.11836909 2.3217998 -0.32567555 
CI, Health Care, Feature Numbers: 0.41181728 -0.162251 -0.092638634 0.30430812 -0.17290266 -0.02822607 0.32422534 0.18093331 0.1604144 -0.62445366 0.12558044 -0.5319808 -0.23399243 0.67873055 0.06258417 
DE, Industrials, Feature Numbers: 0.3878567 -0.33448958 -0.05289139 -0.1045174 0.09791001 -0.8213115 0.020356314 -0.89596206 0.40158096 -0.14480066 -0.5955403 0.20939504 -0.13740818 -0.1463919 0.3821288 
HES, Energy, Feature Numbers: 0.8945081 1.022053 2.0677688 0.28268597 -0.47800726 -0.07640546 0.4367069 0.29162887 -0.5249124 1.0565473 -0.95207745 -0.46605122 1.1965514 2.5250833 -0.29309517 
CB, Financials, Feature Numbers: 0.44573557 -0.6954208 -0.93693554 -0.37638173 0.5882725 -1.3860972 -0.29853854 -1.6694545 0.62418646 -0.6452844 -0.5956503 0.5670235 -0.26772916 -1.2006456 0.33688557 
CA, Information Technology, Feature Numbers: 0.30215696 -0.64187896 -0.4054743 0.25039774 0.3687119 -0.38929272 0.061544027 -0.49107203 0.29722282 -0.5249338 -0.36041027 -0.18914585 -0.6189049 -0.041177325 0.35684597 
